Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
1730,7,81,124610,126610,126110,126130,126310
1731,7,81,129830,131730,131330,131350,131430
1732,7,81,142530,144540,144030,144050,144240
1733,7,81,150410,152420,151910,151930,152120
1734,7,81,173350,175350,174850,174870,175050
1735,7,81,177280,179220,178780,178800,178920
1736,7,81,184170,186220,185670,185690,185920
1737,7,81,187800,189810,189300,189320,189510
1738,7,81,190540,192510,192040,192060,192210
1739,7,81,195030,197100,196530,196550,196800
1740,7,81,197840,199850,199340,199360,199550
1741,7,81,206530,208510,208030,208050,208210
1742,7,81,227070,229070,228570,228590,228770
1743,7,81,229950,231900,231450,231470,231600
1744,7,93,67100,69100,68600,68620,68800
1745,7,93,74860,76800,76360,76380,76500
1746,7,93,83690,85610,85190,85210,85310
1747,7,93,92980,94980,94480,94500,94680
1748,7,93,99460,101460,100960,100980,101160
1749,7,93,105320,107320,106820,106840,107020
1750,8,76,34810,37040,36310,36330,36740
1751,8,76,44660,46630,46160,46180,46330
1752,8,76,52110,54260,53610,53630,53960
1753,8,76,52980,54970,54480,54500,54670
1754,8,76,113500,115360,115000,115020,115060
1755,8,76,145720,147720,147220,147240,147420
1756,8,76,191740,193740,193240,193260,193440
1757,8,76,217030,219030,218530,218550,218730
1758,8,76,308080,310020,309580,309600,309720
1759,8,76,540910,542940,542410,542430,542640
1760,8,76,543750,545860,545250,545270,545560
1761,8,76,553490,555500,554990,555010,555200
1762,8,77,79630,81720,81130,81160,81420
1763,8,77,80930,82940,82430,82450,82640
1764,8,77,212680,214680,214180,214200,214380
1765,8,77,214160,216020,215660,215680,215720
1766,8,77,247660,249490,249160,249180,249190
1767,8,77,266230,268180,267730,267750,267880
1768,8,77,402730,404740,404230,404250,404440
1769,8,77,404790,406620,406290,406310,406320
1770,8,78,234690,236670,236190,236210,236370
1771,8,78,255370,257370,256870,256890,257070
1772,8,78,258330,260340,259830,259850,260040
1773,8,78,305850,307850,307350,307370,307550
1774,8,78,307770,309880,309270,309290,309580
1775,8,80,144770,146600,146270,146290,146300
1776,8,80,149080,151050,150580,150600,150750
1777,8,80,182000,183830,183500,183520,183530
1778,8,80,182030,185790,183530,185480,185490
1779,8,80,183990,185950,185490,185510,185650
1780,8,80,233140,235150,234640,234660,234850
1781,8,84,240780,242780,242280,242300,242480
1782,8,84,256670,258570,258170,258200,258270
1783,8,86,56300,58190,57800,57820,57890
1784,8,86,58910,60920,60410,60430,60620
1785,8,86,143080,145080,144580,144600,144780
1786,8,86,150650,152630,152150,152170,152330
1787,8,86,161040,163040,162540,162560,162740
1788,8,86,163060,165070,164560,164580,164770
1789,8,87,28710,30670,30210,30230,30370
1790,8,87,74760,76610,76260,76280,76310
1791,8,87,123760,125760,125260,125280,125460
1792,8,87,125230,127170,126730,126750,126870
1793,8,87,199630,201510,201130,201150,201210
1794,8,87,203450,205540,204950,204970,205240
1795,8,87,212930,214820,214430,214450,214520
1796,8,87,221960,223960,223460,223480,223660
1797,8,88,118460,120730,119960,119980,120430
1798,8,89,100690,102670,102190,102210,102370
1799,8,93,70190,72190,71690,71710,71890
1800,8,93,71800,73810,73300,73330,73510
1801,8,95,118880,120890,120380,120400,120590
1802,8,95,123460,125470,124960,124980,125170
1803,8,95,137520,139520,139020,139040,139220
1804,8,95,146640,148740,148140,148160,148440
1805,8,97,144480,146480,145980,146000,146180
1806,8,97,179850,181760,181350,181380,181460
1807,8,97,226490,228490,227990,228010,228190
1808,8,97,231810,233810,233310,233330,233510
1809,8,97,232890,234900,234390,234410,234600
1810,8,97,350450,352460,351950,351970,352160
1811,8,126,269170,271170,270670,270690,270870
1812,8,127,468480,470320,469980,470000,470020
1813,8,127,496120,498120,497620,497640,497820
1814,8,127,546810,548660,548310,548330,548360
1815,8,127,556790,558800,558290,558310,558500
1816,8,127,726090,728040,727590,727620,727740
1817,8,127,771480,773340,772980,773000,773040
1818,8,127,779330,781330,780830,780850,781030
1819,8,127,823820,825790,825320,825340,825490
1820,8,128,33640,35650,35140,35160,35350
1821,8,128,245970,248000,247470,247490,247700
1822,8,128,402760,404650,404260,404280,404350
1823,8,128,403960,405960,405460,405480,405660
1824,8,129,65070,66990,66570,66590,66690
1825,8,129,66310,68220,67810,67830,67920
1826,8,129,66340,83350,67840,83040,83050
1827,8,129,81550,83380,83050,83070,83080
1828,8,129,83190,85220,84690,84710,84920
1829,8,131,74150,76140,75650,75670,75840
1830,8,131,125950,128050,127450,127470,127750
1831,8,137,89390,91220,90890,90910,90920
1832,8,137,244540,246550,246040,246060,246250
1833,8,138,12020,14030,13520,13540,13730
1834,8,142,300110,302110,301610,301630,301810
1835,8,142,305510,307510,307010,307030,307210
1836,8,143,138770,140700,140270,140300,140400
1837,8,144,27000,29000,28500,28520,28700
1838,8,144,29290,31290,30790,30810,30990
1839,8,144,90990,93000,92490,92520,92700
1840,8,144,157890,159890,159390,159410,159590
1841,8,145,47200,49310,48700,48720,49010
1842,8,145,105170,107000,106670,106690,106700
1843,8,145,118210,120140,119710,119730,119840
1844,8,145,245010,246840,246510,246530,246540
1845,8,145,291050,293060,292550,292570,292760
1846,8,148,101920,103930,103420,103440,103630
1847,8,148,108630,110600,110130,110150,110300
1848,8,148,151090,153030,152590,152610,152730
1849,8,148,216280,218230,217780,217800,217930
1850,8,150,368280,370240,369780,369800,369940
1851,8,152,235570,237570,237070,237090,237270
1852,8,152,237470,239380,238970,238990,239080
1853,8,208,24360,26430,25860,25880,26130
1854,8,208,33490,35490,34990,35010,35190
1855,8,209,101320,103320,102820,102840,103020
1856,9,1,51790,53700,53290,53310,53400
1857,9,1,59260,61260,60760,60780,60960
1858,9,1,60540,62550,62040,62060,62250
1859,9,9,24620,26730,26120,26140,26430
1860,9,9,25440,27370,26940,26960,27070
1861,9,11,12100,13930,13600,13620,13630
1862,9,11,15670,17550,17170,17190,17250
1863,9,20,155520,157520,157020,157040,157220
1864,9,20,267680,269790,269180,269200,269490
1865,9,20,463050,465060,464550,464570,464760
1866,9,21,116000,118000,117500,117520,117700
1867,9,21,122460,124620,123960,123980,124320
1868,9,21,268450,270450,269950,269970,270150
1869,9,21,299070,301070,300570,300590,300770
1870,9,34,42320,44320,43820,43840,44020
1871,9,58,87140,89010,88640,88660,88710
1872,9,58,90660,92660,92160,92180,92360
1873,9,58,107880,109810,109380,109400,109510
1874,9,58,126560,128560,128060,128080,128260
1875,9,58,177540,179460,179040,179060,179160
1876,9,58,181410,183410,182910,182930,183110
1877,9,61,21710,23710,23210,23230,23410
1878,9,61,22210,24040,23710,23730,23740
1879,9,61,127740,129730,129240,129270,129430
1880,10,9,72370,74380,73870,73890,74080
1881,10,19,53100,55100,54600,54620,54800
1882,10,26,44780,46770,46280,46300,46470
1883,10,27,49980,51830,51480,51500,51530
1884,10,31,55380,57410,56880,56900,57110
1885,10,31,55410,57680,56910,57370,57380
1886,10,31,55880,57750,57380,57400,57450
1887,10,32,47100,49260,48600,48620,48960
1888,10,33,72110,74160,73610,73630,73860
1889,10,40,53540,55380,55040,55060,55080
1890,10,40,57810,59660,59310,59330,59360
1891,10,40,58340,60290,59840,59860,59990
1892,10,42,49060,51060,50560,50580,50760
1893,10,43,62400,64460,63900,63920,64160
1894,10,62,53840,55950,55340,55360,55650
1895,10,62,62970,64990,64470,64490,64690
1896,10,76,58820,60820,60320,60340,60520
1897,10,92,57100,59140,58600,58620,58840
1898,10,97,58180,60150,59680,59700,59850
1899,10,100,57020,59020,58520,58540,58720
1900,10,101,58930,60780,60430,60450,60480
1901,11,1,57100,59100,58600,58620,58800
1902,11,1,110300,112180,111800,111820,111880
1903,11,1,117010,118990,118510,118530,118690
1904,11,1,117910,119920,119410,119430,119620
1905,11,1,121640,123490,123140,123160,123190
1906,11,1,183300,185430,184800,184820,185130
1907,11,1,188800,190650,190300,190320,190350
1908,11,44,74010,76020,75510,75530,75720
1909,11,44,89230,91230,90730,90750,90930
1910,11,44,93920,95820,95420,95440,95520
1911,11,44,95240,97090,96740,96760,96790
1912,11,46,37240,39250,38740,38760,38950
1913,11,46,65860,67880,67360,67380,67580
1914,11,48,23400,25530,24900,24920,25230
1915,11,48,42580,44580,44080,44100,44280
1916,11,58,150910,152840,152410,152430,152540
1917,11,58,151690,153690,153190,153210,153390
1918,11,59,46710,48620,48210,48230,48320
1919,11,72,45790,47670,47290,47310,47370
1920,11,77,79950,81860,81450,81470,81560
1921,11,77,99670,101730,101170,101190,101430
1922,11,77,103700,105640,105200,105220,105340
1923,11,79,43320,45150,44820,44840,44850
1924,11,79,49290,51280,50790,50810,50980
1925,11,94,25240,27130,26740,26760,26830
1926,11,94,26660,28660,28160,28180,28360
1927,11,94,29070,31010,30570,30590,30710
1928,11,97,109380,111280,110880,110900,110980
1929,11,101,26820,28930,28320,28340,28630
1930,11,107,26540,28390,28040,28060,28090
1931,11,107,26570,41880,28070,41570,41580
1932,11,107,40080,42060,41580,41600,41760
1933,11,107,42080,44080,43580,43600,43780
1934,11,107,50360,52250,51860,51880,51950
1935,11,108,59240,61240,60740,60760,60940
1936,11,110,68290,70580,69790,69810,70280
1937,11,110,69480,71400,70980,71000,71100
1938,11,110,81820,83710,83320,83340,83410
1939,11,111,18230,20230,19730,19750,19930
1940,11,117,24960,26820,26460,26480,26520
1941,11,117,24990,28340,26490,28030,28040
1942,11,117,26540,28740,28040,28060,28440
1943,11,117,26570,33340,28070,33030,33040
1944,11,117,31540,33670,33040,33060,33370
1945,11,117,34180,36190,35680,35710,35890
1946,11,117,50610,52700,52110,52130,52400
1947,11,117,51640,53630,53140,53160,53330
1948,11,119,49700,51690,51200,51220,51390
1949,11,119,53980,56020,55480,55500,55720
1950,11,124,27900,30010,29400,29420,29710
1951,11,124,51390,53290,52890,52910,52990
1952,11,124,53980,55980,55480,55500,55680
1953,11,124,86510,88540,88010,88030,88240
1954,11,124,86540,88810,88040,88500,88510
1955,11,124,87010,88930,88510,88530,88630
1956,11,124,187550,189490,189050,189070,189190
1957,12,1,47280,49110,48780,48800,48810
1958,12,1,73620,75780,75120,75140,75480
1959,12,1,76040,77960,77540,77560,77660
1960,12,1,85030,86930,86530,86550,86630
1961,12,1,87600,89530,89100,89120,89230
1962,12,1,100720,102700,102220,102240,102400
1963,12,1,110200,112140,111700,111720,111840
1964,12,1,125180,127180,126680,126700,126880
1965,12,1,130040,132260,131540,131560,131960
1966,12,1,139870,141870,141370,141390,141570
1967,12,1,190410,192320,191910,191930,192020
1968,12,1,238630,240550,240130,240150,240250
1969,12,37,39650,41690,41150,41170,41390
1970,12,37,62870,64900,64370,64390,64600
1971,12,37,68770,70830,70270,70290,70530
1972,12,37,70470,72610,71970,71990,72310
1973,12,37,77000,78830,78500,78520,78530
1974,12,37,100600,102580,102100,102130,102280
1975,12,37,101860,103690,103360,103380,103390
1976,12,37,150110,152090,151610,151640,151790
1977,12,37,152010,153900,153510,153530,153600
1978,12,58,60510,62580,62010,62030,62280
1979,12,59,45720,47550,47220,47240,47250
1980,12,121,20200,22320,21700,21720,22020
1981,12,121,21230,23230,22730,22750,22930
1982,12,121,52870,55080,54370,54390,54780
1983,12,121,246000,247980,247500,247520,247680
1984,12,155,29900,31730,31400,31420,31430
1985,12,155,84870,86870,86370,86390,86570
1986,12,155,90690,92660,92190,92210,92360
1987,12,155,103130,105100,104630,104650,104800
1988,12,155,106500,108550,108000,108020,108250
1989,12,155,107580,109740,109080,109100,109440
1990,12,155,136220,138430,137720,137740,138130
1991,12,155,137690,139790,139190,139210,139490
1992,12,155,146130,148200,147630,147650,147900
1993,12,155,153540,155480,155040,155060,155180
1994,12,155,156300,158410,157800,157820,158110
1995,13,1,77000,78970,78500,78520,78670
1996,13,1,78900,80840,80400,80420,80540
1997,13,1,97660,99510,99160,99180,99210
1998,13,1,100930,102860,102430,102450,102560
1999,13,1,102950,104950,104450,104470,104650
2000,13,1,111820,113650,113320,113340,113350
2001,13,1,115900,117760,117400,117420,117460
2002,13,1,119410,121390,120910,120930,121090
2003,13,1,150190,152200,151690,151710,151900
2004,13,1,198330,200250,199830,199850,199950
2005,13,1,200080,202080,201580,201600,201780
2006,13,33,242460,244450,243960,243980,244150
2007,13,33,260440,262300,261940,261960,262000
2008,13,33,267520,269510,269020,269040,269210
2009,13,33,279060,280890,280560,280580,280590
2010,13,33,283460,285470,284960,284980,285170
2011,13,33,293450,295450,294950,294970,295150
2012,13,33,307010,309010,308510,308530,308710
2013,13,33,309620,311740,311120,311140,311440
2014,13,33,309650,311920,311150,311610,311620
2015,13,33,310120,311980,311620,311640,311680
2016,13,33,314730,316730,316230,316250,316430
2017,13,33,350420,352370,351920,351940,352070
2018,13,33,352670,354610,354170,354190,354310
2019,13,33,357720,359820,359220,359240,359520
2020,13,33,363020,365110,364520,364540,364810
2021,13,33,374040,375970,375540,375560,375670
2022,13,33,376470,378590,377970,377990,378290
2023,13,33,392930,394840,394430,394450,394540
2024,13,33,396900,398920,398400,398430,398620
2025,13,33,432800,434760,434300,434330,434460
2026,13,33,464590,466500,466090,466110,466200
2027,13,33,476820,478880,478320,478340,478580
2028,13,33,483880,485830,485380,485400,485530
2029,13,33,485930,487930,487430,487450,487630
2030,13,33,486960,488960,488460,488480,488660
2031,13,33,490490,492490,491990,492010,492190
2032,13,33,504960,506800,506460,506480,506500
2033,13,33,506870,509000,508370,508390,508700
2034,13,33,517690,519700,519190,519220,519400
2035,13,33,533090,535090,534590,534610,534790
2036,13,33,538340,540240,539840,539860,539940
2037,13,33,541530,543530,543030,543050,543230
2038,13,33,551870,553740,553370,553390,553440
2039,13,33,560440,562660,561940,561960,562360
2040,13,33,562590,564590,564090,564110,564290
2041,13,33,566180,568140,567680,567700,567840
2042,13,33,597330,599190,598830,598850,598890
2043,13,33,622860,624770,624360,624380,624470
2044,13,33,634110,636120,635610,635640,635820
2045,13,33,635920,637860,637420,637440,637560
2046,13,33,656230,658230,657730,657750,657930
2047,13,33,659880,662060,661380,661400,661760
2048,13,33,704960,706870,706460,706480,706570
2049,13,33,708120,709970,709620,709640,709670
2050,13,33,710350,712320,711850,711870,712020
2051,13,33,714350,716350,715850,715870,716050
2052,13,33,717960,719900,719460,719480,719600
2053,13,33,721150,723120,722650,722670,722820
2054,13,33,722810,724830,724310,724330,724530
2055,13,34,18190,20180,19690,19710,19880
2056,13,34,20310,22340,21810,21830,22040
2057,13,34,23550,25480,25050,25070,25180
2058,13,34,46640,48580,48140,48160,48280
2059,13,34,74720,76690,76220,76240,76390
2060,13,34,86620,88570,88120,88140,88270
2061,13,34,89060,91030,90560,90580,90730
2062,13,36,27310,29330,28810,28830,29030
2063,13,36,29550,31490,31050,31070,31190
2064,13,36,38730,40690,40230,40250,40390
2065,13,36,44400,46230,45900,45920,45930
2066,13,36,48140,50030,49640,49660,49730
2067,13,36,60760,62880,62260,62280,62580
2068,13,36,81570,83540,83070,83090,83240
2069,13,36,85020,87020,86520,86540,86720
2070,13,36,114440,116620,115940,115960,116320
2071,13,36,119060,121070,120560,120580,120770
2072,13,36,173950,175910,175450,175470,175610
2073,13,36,189200,191090,190700,190720,190790
2074,13,36,192770,194610,194270,194290,194310
2075,13,36,219600,221540,221100,221120,221240
2076,13,36,230750,232750,232250,232270,232450
2077,13,36,230780,304620,232280,304310,304320
2078,13,36,302820,304790,304320,304340,304490
2079,13,36,304860,307100,306360,306380,306800
2080,13,36,311640,313640,313140,313160,313340
2081,13,36,316150,317990,317650,317670,317690
2082,13,36,319840,321750,321340,321360,321450
2083,13,36,328010,330150,329510,329530,329850
2084,13,36,380470,382470,381970,381990,382170
2085,13,36,382340,384270,383840,383860,383970
2086,13,36,384890,386850,386390,386410,386550
2087,13,36,394980,397100,396480,396500,396800
2088,13,36,399240,401250,400740,400760,400950
2089,13,36,410770,412900,412270,412290,412600
2090,13,36,423700,425660,425200,425220,425360
2091,13,36,432630,434590,434130,434150,434290
2092,13,36,439250,441230,440750,440770,440930
2093,13,36,444630,446670,446130,446150,446370
2094,13,36,444660,457220,446160,456910,456920
2095,13,36,455420,457550,456920,456940,457250
2096,13,36,459220,461200,460720,460740,460900
2097,13,36,468040,470290,469540,469560,469990
2098,13,36,483610,485570,485110,485130,485270
2099,13,36,492490,494490,493990,494010,494190
2100,13,36,492520,512910,494020,512600,512610
2101,13,36,511110,513090,512610,512630,512790
2102,13,36,515260,517260,516760,516780,516960
2103,13,36,526620,528600,528120,528140,528300
2104,13,36,533980,535830,535480,535500,535530
2105,13,36,535660,537850,537160,537180,537550
2106,13,36,542210,544040,543710,543730,543740
2107,13,36,546140,548160,547640,547660,547860
2108,13,36,586590,588660,588090,588110,588360
2109,13,36,601620,603630,603120,603140,603330
2110,13,36,603130,604960,604630,604650,604660
2111,13,36,647490,649480,648990,649010,649180
2112,13,36,652460,654580,653960,653980,654280
2113,13,36,654390,656430,655890,655910,656130
2114,13,36,670360,672420,671860,671880,672120
2115,13,36,673230,675230,674730,674750,674930
2116,13,36,676780,678760,678280,678300,678460
2117,13,36,681580,683840,683080,683100,683540
2118,13,36,688480,690420,689980,690000,690120
2119,13,36,693840,695670,695340,695360,695370
2120,13,36,728300,730220,729800,729820,729920
2121,13,36,740880,742870,742380,742400,742570
2122,13,36,772920,774830,774420,774440,774530
2123,13,36,780160,782110,781660,781680,781810
2124,13,36,784030,786030,785530,785550,785730
2125,13,36,791500,793350,793000,793020,793050
2126,13,36,816490,818470,817990,818010,818170
2127,13,36,841030,842890,842530,842550,842590
2128,13,36,881190,883110,882690,882710,882810
2129,13,36,882130,884160,883630,883650,883860
2130,13,36,1004030,1005870,1005530,1005550,1005570
2131,13,36,1004060,1015170,1005560,1014860,1014870
2132,13,36,1013370,1015340,1014870,1014890,1015040
2133,13,36,1022060,1024170,1023560,1023590,1023870
2134,13,37,14650,16660,16150,16170,16360
2135,13,37,16960,18790,18460,18480,18490
2136,13,37,33670,35500,35170,35190,35200
2137,13,37,36000,37830,37500,37520,37530
2138,13,37,41950,43950,43450,43470,43650
2139,13,37,62200,64130,63700,63720,63830
2140,13,37,81490,83610,82990,83010,83310
2141,13,37,100230,102230,101730,101750,101930
2142,13,37,117580,119420,119080,119100,119120
2143,13,37,146180,148150,147680,147700,147850
2144,13,37,168150,170160,169650,169670,169860
2145,13,37,171620,173800,173120,173140,173500
2146,13,37,173600,175580,175100,175120,175280
2147,13,37,196220,198110,197720,197740,197810
2148,13,37,223560,225580,225060,225080,225280
2149,13,37,229350,231360,230850,230870,231060
2150,13,37,232850,234790,234350,234370,234490
2151,13,37,252610,254610,254110,254130,254310
2152,13,37,256100,258100,257600,257620,257800
2153,13,37,261260,263260,262760,262780,262960
2154,13,37,267690,269690,269190,269210,269390
2155,13,37,271910,273940,273410,273430,273640
2156,13,37,274510,276450,276010,276030,276150
2157,13,37,284230,286110,285730,285750,285810
2158,13,37,284260,295410,285760,295100,295110
2159,13,37,293610,295640,295110,295130,295340
2160,13,37,297390,299520,298890,298910,299220
2161,13,37,328330,330330,329830,329850,330030
2162,13,37,345540,347540,347040,347060,347240
2163,13,37,348280,350390,349780,349800,350090
2164,13,37,388330,390440,389830,389850,390140
2165,13,37,400500,402330,402000,402020,402030
2166,13,37,434920,436940,436420,436440,436640
2167,13,37,438680,440810,440180,440200,440510
2168,13,37,458000,460000,459500,459520,459700
2169,13,37,462460,464560,463960,463980,464260
2170,13,37,484140,486150,485640,485660,485850
2171,13,37,502910,504920,504410,504430,504620
2172,13,37,515790,517940,517290,517310,517640
2173,13,37,519420,521320,520920,520940,521020
2174,13,37,534420,536610,535920,535940,536310
2175,13,37,545430,547380,546930,546950,547080
2176,13,37,551380,553210,552880,552900,552910
2177,13,37,554490,556510,555990,556010,556210
2178,13,37,564910,566890,566410,566430,566590
2179,13,37,564940,577460,566440,577150,577160
2180,13,37,575660,577490,577160,577180,577190
2181,13,37,588580,590590,590080,590100,590290
2182,13,37,592980,594980,594480,594500,594680
2183,13,37,595420,597270,596920,596940,596970
2184,13,37,602820,604820,604320,604340,604520
2185,13,37,613650,615480,615150,615170,615180
2186,13,37,613680,623050,615180,622740,622750
2187,13,37,621250,623210,622750,622770,622910
2188,13,37,630450,632720,631950,631970,632420
2189,13,37,633160,635040,634660,634680,634740
2190,13,37,644470,646600,645970,645990,646300
2191,13,37,649030,650860,650530,650550,650560
2192,13,37,680140,682030,681640,681660,681730
2193,13,37,682160,684020,683660,683680,683720
2194,13,37,688390,690220,689890,689910,689920
2195,13,37,695680,697610,697180,697200,697310
2196,13,37,705340,707220,706840,706860,706920
2197,13,37,726430,728360,727930,727950,728060
2198,13,37,734500,736450,736000,736020,736150
2199,13,37,746370,748250,747870,747890,747950
2200,13,37,748890,750720,750390,750410,750420
2201,13,37,748920,758550,750420,758240,758250
2202,13,37,756750,758580,758250,758270,758280
2203,13,37,767050,769100,768550,768580,768800
2204,13,37,784620,786630,786120,786140,786330
2205,13,37,792550,794390,794050,794070,794090
2206,13,37,800020,802020,801520,801540,801720
2207,13,37,810630,812630,812130,812150,812330
2208,13,37,812720,814920,814220,814240,814620
2209,13,37,824170,826280,825670,825690,825980
2210,13,37,826310,828310,827810,827830,828010
2211,13,37,828720,830800,830220,830240,830500
2212,13,37,832550,834560,834050,834070,834260
2213,13,37,836010,838520,837510,837530,838220
2214,13,37,862080,864190,863580,863600,863890
2215,13,37,880730,882700,882230,882260,882400
2216,13,37,894680,896690,896180,896200,896390
2217,13,37,922890,924910,924390,924410,924610
2218,13,37,932760,934720,934260,934280,934420
2219,13,37,946050,948040,947550,947570,947740
2220,13,37,953870,955870,955370,955390,955570
2221,13,37,973980,976250,975480,975500,975950
2222,13,37,974010,989510,975510,989200,989210
2223,13,37,987710,989620,989210,989230,989320
2224,13,37,1011610,1013630,1013110,1013130,1013330
2225,13,37,1014710,1016830,1016210,1016240,1016530
2226,13,37,1051780,1054080,1053280,1053300,1053780
2227,13,37,1054970,1056970,1056470,1056490,1056670
2228,13,37,1069710,1071720,1071210,1071230,1071420
2229,13,37,1075750,1077730,1077250,1077270,1077430
2230,13,37,1077500,1079500,1079000,1079020,1079200
2231,13,37,1103300,1105300,1104800,1104820,1105000
2232,13,37,1110760,1113060,1112260,1112280,1112760
2233,13,37,1113730,1115680,1115230,1115250,1115380
2234,13,38,25740,27740,27240,27260,27440
2235,13,38,27680,29680,29180,29200,29380
2236,13,38,53450,55450,54950,54970,55150
2237,13,38,65830,67830,67330,67350,67530
2238,13,38,70020,72020,71520,71540,71720
2239,13,38,78930,80940,80430,80450,80640
2240,13,38,81090,83090,82590,82610,82790
2241,13,38,118180,120160,119680,119700,119860
2242,13,38,122160,124010,123660,123680,123710
2243,13,38,128720,130940,130220,130240,130640
2244,13,38,139510,141510,141010,141030,141210
2245,13,38,143230,145150,144730,144750,144850
2246,13,38,151400,153420,152900,152920,153120
2247,13,38,152390,154240,153890,153920,153940
2248,13,38,155260,157100,156760,156780,156800
2249,13,38,171650,173700,173150,173170,173400
2250,13,38,214150,216150,215650,215670,215850
2251,13,43,22060,24050,23560,23580,23750
2252,13,46,100570,102570,102070,102090,102270
2253,13,54,217820,219820,219320,219340,219520
2254,13,54,234280,236400,235780,235800,236100
2255,13,54,264360,266420,265860,265880,266120
2256,13,54,300410,302530,301910,301930,302230
2257,13,54,302140,304320,303640,303660,304020
2258,13,54,319790,321790,321290,321310,321490
2259,13,54,324270,326280,325770,325790,325980
2260,13,54,328530,330490,330030,330050,330190
2261,13,54,332970,334980,334470,334490,334680
2262,13,54,357340,359230,358840,358860,358930
2263,13,54,373470,375480,374970,374990,375180
2264,13,54,378490,380410,379990,380010,380110
2265,13,54,389160,391090,390660,390680,390790
2266,13,54,393390,395320,394890,394910,395020
2267,13,54,408070,410180,409570,409590,409880
2268,13,54,412410,414320,413910,413930,414020
2269,13,54,451200,453130,452700,452720,452830
2270,13,54,464840,466780,466340,466360,466480
2271,13,54,469990,471990,471490,471510,471690
2272,13,54,473130,475140,474630,474650,474840
2273,13,54,509090,511020,510590,510610,510720
2274,13,54,529190,531020,530690,530710,530720
2275,13,54,533060,535200,534560,534580,534900
2276,13,54,601410,603410,602910,602930,603110
2277,13,54,605300,607300,606800,606820,607000
2278,13,54,614800,616770,616300,616320,616470
2279,13,54,629000,630910,630500,630520,630610
2280,13,54,641040,642910,642540,642560,642610
2281,13,54,654510,656510,656010,656030,656210
2282,13,54,658660,660530,660160,660180,660230
2283,13,54,694740,696670,696240,696260,696370
2284,13,54,700640,702640,702140,702160,702340
2285,13,54,712890,714820,714390,714410,714520
2286,13,54,733940,735880,735440,735460,735580
2287,13,54,737140,739700,738640,738660,739400
2288,13,54,740190,742170,741690,741710,741870
2289,13,54,753270,755280,754770,754790,754980
2290,13,54,755140,757050,756640,756660,756750
2291,13,54,768370,770540,769870,769890,770240
2292,13,54,790600,792560,792100,792120,792260
2293,13,54,792380,794650,793880,793900,794350
2294,13,54,796850,798790,798350,798380,798490
2295,13,54,798530,800490,800030,800050,800190
2296,13,54,800390,802250,801890,801910,801950
2297,13,54,822790,824680,824290,824310,824380
2298,13,54,828800,830630,830300,830320,830330
2299,13,54,830930,832840,832430,832450,832540
2300,13,54,834370,836330,835870,835890,836030
2301,13,54,843440,845360,844940,844960,845060
2302,13,54,845810,847750,847310,847340,847450
2303,13,54,862430,864430,863930,863950,864130
2304,13,55,64420,66500,65920,65940,66200
2305,13,55,66130,68250,67630,67650,67950
2306,13,55,78450,80380,79950,79970,80080
2307,13,55,92380,94280,93880,93900,93980
2308,13,55,105440,107440,106940,106960,107140
2309,13,55,136950,138830,138450,138470,138530
2310,13,55,142180,144100,143680,143700,143800
2311,13,55,149040,151000,150540,150560,150700
2312,13,55,152090,154090,153590,153610,153790
2313,13,55,152690,154750,154190,154210,154450
2314,13,55,154310,156270,155810,155830,155970
2315,13,55,163100,164930,164600,164620,164630
2316,13,55,168450,170450,169950,169970,170150
2317,13,55,174820,177140,176320,176340,176840
2318,13,55,179430,181410,180930,180950,181110
2319,13,55,188120,190010,189620,189650,189710
2320,13,55,192130,194140,193630,193650,193840
2321,13,55,200890,203160,202390,202410,202860
2322,13,55,213000,214920,214500,214520,214620
2323,13,55,218560,220690,220060,220080,220390
2324,13,55,244300,246310,245800,245820,246010
2325,13,55,278990,281000,280490,280510,280700
2326,13,55,301140,303190,302640,302660,302890
2327,13,55,327050,329170,328550,328570,328870
2328,13,55,329350,331330,330850,330870,331030
2329,13,55,338640,340770,340140,340160,340470
2330,13,55,341000,342950,342500,342520,342650
2331,13,55,345220,347230,346720,346740,346930
2332,13,55,362190,364190,363690,363710,363890
2333,13,55,364110,365970,365610,365640,365670
2334,13,55,377410,379410,378910,378930,379110
2335,13,55,380590,382510,382090,382110,382210
2336,13,55,405040,407050,406540,406560,406750
2337,13,55,411670,413790,413170,413190,413490
2338,13,55,424680,426670,426180,426200,426370
2339,13,55,429690,431520,431190,431210,431220
2340,13,55,432720,434670,434220,434240,434370
2341,13,55,445140,447150,446640,446660,446850
2342,13,55,452350,454360,453850,453870,454060
2343,13,55,465080,467080,466580,466600,466780
2344,13,55,475790,477770,477290,477310,477470
2345,13,55,491250,493250,492750,492770,492950
2346,13,55,502530,504530,504030,504050,504230
2347,13,55,507020,509190,508520,508540,508890
2348,13,55,508240,510240,509740,509760,509940
2349,13,55,510300,512400,511800,511820,512100
2350,13,55,511490,513770,512990,513010,513470
2351,13,55,520010,522010,521510,521530,521710
2352,13,55,520040,537030,521540,536720,536730
2353,13,55,535230,537190,536730,536750,536890
2354,13,55,537820,539930,539320,539340,539630
2355,13,55,545860,547860,547360,547380,547560
2356,13,56,73380,75380,74880,74900,75080
2357,13,56,82670,84610,84170,84190,84310
2358,13,56,91900,93780,93400,93420,93480
2359,13,56,94150,96150,95650,95670,95850
